timestamp,tds,turbidity,leak,ph_value,ph_status_msg
2026-01-02 09:44:20.996534,184.67,,False,7.074706692413833,safe
2026-01-02 09:55:20.996534,111.9,181.58,False,6.933617164117989,safe
2026-01-02 10:10:20.996534,99.72,,False,7.534059045597165,safe
2026-01-02 10:20:20.996534,149.02,6.47,False,10.424645913097327,warning: basic
2026-01-02 10:26:20.996534,1257.14,,False,8.333922915640475,safe
2026-01-02 10:41:20.996534,113.07,18.08,False,6.804129318789987,safe
2026-01-02 10:48:20.996534,30.82,19.15,False,7.237983423431915,safe
2026-01-02 11:01:20.996534,77.16,,False,7.860346698102317,safe
2026-01-02 11:08:20.996534,103.45,2.16,False,6.460357159859481,safe
2026-01-02 11:17:20.996534,164.82,2.97,False,,
2026-01-02 11:25:20.996534,85.48,0.01,False,7.488783201957893,safe
2026-01-02 11:34:20.996534,107.45,1.4,False,7.55535358597827,safe
2026-01-02 11:50:20.996534,90.36,14.17,False,8.604710792729357,safe
2026-01-02 11:59:20.996534,115.09,98.67,False,8.211738868652338,safe
2026-01-02 12:03:20.996534,262.44,17.67,False,7.223421668576826,safe
2026-01-02 12:12:20.996534,145.79,457.21,False,9.067677431795516,warning: basic
2026-01-02 12:23:20.996534,117.59,17.26,False,7.0921139756786165,safe
2026-01-02 12:34:20.996534,59.52,2.0,False,8.09260796899421,safe
2026-01-02 12:52:20.996534,323.64,13.81,True,6.715833499203794,safe
2026-01-02 12:54:20.996534,90.94,235.33,False,8.173367767935737,safe
2026-01-02 13:12:20.996534,113.3,160.41,False,8.138424844936868,safe
2026-01-02 13:18:20.996534,56.29,5.22,False,6.6396551013228295,safe
2026-01-02 13:31:20.996534,147.42,196.79,False,6.715795048122057,safe
2026-01-02 13:33:20.996534,90.97,3.29,False,8.255616415546601,safe
2026-01-02 13:48:20.996534,1108.74,2.44,False,6.873745654403103,safe
2026-01-02 13:58:20.996534,25.75,4.99,False,7.061641528041628,safe
2026-01-02 14:11:20.996534,151.68,2.04,False,3.9221499257431236,warning: acidic
2026-01-02 14:19:20.996534,98.27,9.95,False,7.903211985546661,safe
2026-01-02 14:30:20.996534,431.26,0.01,False,,
2026-01-02 14:36:20.996534,1334.19,12.34,False,6.685744913815549,safe
2026-01-02 14:50:20.996534,321.3,15.86,False,8.116426935182906,safe
2026-01-02 14:52:20.996534,107.0,263.68,False,5.529985374208889,warning: acidic
2026-01-02 15:12:20.996534,380.17,4.15,False,6.667593564610804,safe
2026-01-02 15:13:20.996534,108.74,6.94,False,8.47480376087027,safe
2026-01-02 15:32:20.996534,74.69,6.94,False,6.518420062126641,safe
2026-01-02 15:40:20.996534,96.45,3.16,False,6.862236262284093,safe
2026-01-02 15:46:20.996534,68.2,,False,6.738945730877355,safe
2026-01-02 16:02:20.996534,579.57,0.0,False,7.533423479742598,safe
2026-01-02 16:07:20.996534,84.92,8.81,False,7.527041653303439,safe
2026-01-02 16:13:20.996534,125.34,101.04,False,7.1120800044166925,safe
2026-01-02 16:26:20.996534,372.98,0.65,False,8.614366576034664,safe
2026-01-02 16:38:20.996534,147.97,2.16,False,8.626437748158208,safe
2026-01-02 16:44:20.996534,134.97,17.61,False,8.118847457624899,safe
2026-01-02 16:59:20.996534,132.41,0.0,False,8.000561922354317,safe
2026-01-02 17:02:20.996534,572.68,4.22,False,10.252754207158526,warning: basic
2026-01-02 17:16:20.996534,165.96,191.52,False,7.924750862066357,safe
2026-01-02 17:30:20.996534,109.92,59.7,False,8.223670612300415,safe
2026-01-02 17:34:20.996534,79.27,0.0,False,5.433473623440217,warning: acidic
2026-01-02 17:50:20.996534,66.05,19.26,False,,
2026-01-02 17:53:20.996534,448.22,11.32,False,7.9436232047081825,safe
2026-01-02 18:12:20.996534,118.83,3.38,False,8.138842553347546,safe
2026-01-02 18:16:20.996534,132.87,,False,7.2939002715869785,safe
2026-01-02 18:32:20.996534,115.82,0.0,False,7.287553468167914,safe
2026-01-02 18:40:20.996534,122.23,5.49,False,7.143985541675431,safe
2026-01-02 18:51:20.996534,576.98,0.19,False,7.35707695019939,safe
2026-01-02 18:55:20.996534,204.75,9.05,False,,
2026-01-02 19:04:20.996534,99.24,100.67,False,4.510423715129416,warning: acidic
2026-01-02 19:17:20.996534,1125.65,1.33,False,6.865726764804161,safe
2026-01-02 19:24:20.996534,138.17,0.12,True,8.514368564495772,safe
2026-01-02 19:40:20.996534,166.87,106.55,False,6.745020540495608,safe
2026-01-02 19:50:20.996534,374.42,0.16,False,8.132550109249745,safe
2026-01-02 19:52:20.996534,137.11,296.83,False,7.805196719443423,safe
2026-01-02 20:11:20.996534,109.05,21.38,False,7.415282366823308,safe
2026-01-02 20:17:20.996534,174.79,157.13,False,6.549857683901649,safe
2026-01-02 20:29:20.996534,77.71,16.01,False,7.770851994386557,safe
2026-01-02 20:32:20.996534,463.75,13.39,False,6.556495320997646,safe
2026-01-02 20:43:20.996534,162.16,2.15,False,7.3910711715258115,safe
2026-01-02 20:57:20.996534,95.57,256.33,False,7.796640849780919,safe
2026-01-02 21:06:20.996534,1299.38,3.49,False,5.624293283512318,warning: acidic
2026-01-02 21:15:20.996534,125.05,0.0,False,6.915105328209452,safe
2026-01-02 21:22:20.996534,187.85,14.06,False,8.394364760803331,safe
2026-01-02 21:35:20.996534,1194.15,0.68,False,6.869595102863841,safe
2026-01-02 21:51:20.996534,30.39,23.0,False,4.615128623759369,warning: acidic
2026-01-02 21:53:20.996534,150.87,168.11,False,6.794289946389865,safe
2026-01-02 22:03:20.996534,98.4,3.8,False,,
2026-01-02 22:19:20.996534,69.37,58.75,False,,
2026-01-02 22:23:20.996534,1159.23,0.0,False,7.933855016193668,safe
2026-01-02 22:40:20.996534,153.44,4.21,False,7.953369895813264,safe
2026-01-02 22:44:20.996534,71.62,3.25,False,5.987007706867697,warning: acidic
2026-01-02 22:54:20.996534,104.51,2.74,False,5.110602093656424,warning: acidic
2026-01-02 23:12:20.996534,1156.83,1.19,False,,
2026-01-02 23:19:20.996534,151.78,2.0,False,7.478821510369331,safe
2026-01-02 23:30:20.996534,85.71,13.16,False,4.136030061719175,warning: acidic
2026-01-02 23:34:20.996534,55.95,4.01,False,7.668519092183232,safe
2026-01-02 23:46:20.996534,118.19,,False,6.761447820832211,safe
2026-01-03 00:00:20.996534,116.49,291.68,False,4.5125463931846035,warning: acidic
2026-01-03 00:11:20.996534,461.29,261.77,False,7.373382855292651,safe
2026-01-03 00:18:20.996534,1393.71,1.34,False,7.1474416237246245,safe
2026-01-03 00:25:20.996534,70.57,1.52,False,6.549334239283819,safe
2026-01-03 00:40:20.996534,1106.89,4.35,False,7.715871176244126,safe
2026-01-03 00:45:20.996534,82.76,2.43,False,11.133601455098422,warning: basic
2026-01-03 00:56:20.996534,109.48,4.78,False,7.816981352371944,safe
2026-01-03 01:08:20.996534,31.44,17.08,False,,
2026-01-03 01:22:20.996534,1473.66,2.64,False,,
2026-01-03 01:32:20.996534,66.14,17.67,False,7.316234715178488,safe
2026-01-03 01:37:20.996534,126.44,,False,7.178722503734077,safe
2026-01-03 01:49:20.996534,80.95,0.05,False,7.653833967421834,safe
2026-01-03 02:00:20.996534,91.5,466.57,False,6.872990017559433,safe
2026-01-03 02:09:20.996534,141.16,,False,6.598833101832886,safe
2026-01-03 02:13:20.996534,69.5,1.0,False,5.093788345964053,warning: acidic
2026-01-03 02:25:20.996534,410.0,21.06,False,8.433635604197253,safe
2026-01-03 02:35:20.996534,10.18,4.67,False,8.396160842854382,safe
2026-01-03 02:43:20.996534,939.9,21.92,True,8.436667008280317,safe
2026-01-03 02:57:20.996534,97.59,289.7,False,7.274423663971721,safe
2026-01-03 03:02:20.996534,90.0,92.6,False,8.312058432868566,safe
2026-01-03 03:21:20.996534,139.05,23.16,False,8.239600584284602,safe
2026-01-03 03:30:20.996534,88.07,2.61,False,7.947426696556104,safe
2026-01-03 03:35:20.996534,409.14,9.54,False,9.992708505755767,warning: basic
2026-01-03 03:51:20.996534,107.21,1.59,False,7.4321987112714485,safe
2026-01-03 03:55:20.996534,129.67,3.5,False,8.508865370012007,safe
2026-01-03 04:02:20.996534,1110.78,2.28,False,7.851292864560206,safe
2026-01-03 04:13:20.996534,66.11,3.36,False,5.177947480313569,warning: acidic
2026-01-03 04:32:20.996534,45.02,5.56,False,6.6729450043717975,safe
2026-01-03 04:32:20.996534,134.91,0.54,False,7.924863946965811,safe
2026-01-03 04:45:20.996534,1251.64,7.5,False,7.8334967083427705,safe
2026-01-03 04:53:20.996534,63.7,9.31,False,7.269912779219865,safe
2026-01-03 05:02:20.996534,92.41,24.27,False,7.899966506019279,safe
2026-01-03 05:17:20.996534,152.55,18.62,False,6.641463119817825,safe
2026-01-03 05:23:20.996534,105.25,219.1,False,7.188921577405486,safe
2026-01-03 05:40:20.996534,78.62,13.97,False,7.213104998686392,safe
2026-01-03 05:45:20.996534,101.96,10.5,False,7.839735579105685,safe
2026-01-03 05:56:20.996534,301.08,0.54,False,6.448735813729277,safe
2026-01-03 06:12:20.996534,85.17,13.95,False,4.776254546081335,warning: acidic
2026-01-03 06:19:20.996534,123.31,178.79,False,8.3647941635984,safe
2026-01-03 06:25:20.996534,156.86,3.4,False,8.035693091154704,safe
2026-01-03 06:40:20.996534,126.7,,False,7.533859479970989,safe
2026-01-03 06:44:20.996534,97.18,1.57,False,7.586934046940022,safe
2026-01-03 07:01:20.996534,315.11,,False,7.656468356519515,safe
2026-01-03 07:11:20.996534,32.24,23.02,False,6.440150879729706,safe
2026-01-03 07:19:20.996534,79.15,11.31,False,8.282229904177937,safe
2026-01-03 07:25:20.996534,37.62,20.12,False,6.151014170256473,warning: acidic
2026-01-03 07:39:20.996534,845.28,0.0,False,8.118423374097077,safe
2026-01-03 07:48:20.996534,1360.27,1.54,False,8.296129481951352,safe
2026-01-03 07:55:20.996534,74.48,2.79,False,6.812159618579616,safe
2026-01-03 08:03:20.996534,98.78,9.28,False,8.198639700464465,safe
2026-01-03 08:13:20.996534,103.91,3.5,False,6.532316949954734,safe
2026-01-03 08:32:20.996534,301.93,20.95,False,7.866056921510806,safe
2026-01-03 08:38:20.996534,143.37,9.54,False,7.256578757307642,safe
2026-01-03 08:47:20.996534,120.29,219.6,False,8.03210974020528,safe
2026-01-03 08:58:20.996534,854.44,2.0,False,8.564735076853257,safe
2026-01-03 09:08:20.996534,107.17,10.78,False,7.914293620049614,safe
2026-01-03 09:19:20.996534,119.56,5.26,False,4.717791861127798,warning: acidic
2026-01-03 09:22:20.996534,30.76,21.0,False,7.512516866014567,safe
2026-01-03 09:42:20.996534,37.16,2.24,False,9.976555175156081,warning: basic
2026-01-03 09:52:20.996534,160.65,24.37,False,7.107160986054295,safe
2026-01-03 10:02:20.996534,450.37,,False,6.546752060357124,safe
2026-01-03 10:03:20.996534,143.2,6.02,False,8.059976075759101,safe
2026-01-03 10:12:20.996534,161.63,2.89,False,,
2026-01-03 10:28:20.996534,370.67,259.0,False,9.226610571835884,warning: basic
2026-01-03 10:37:20.996534,74.91,2.11,False,6.66880938634651,safe
2026-01-03 10:43:20.996534,110.08,23.65,False,7.6084437538839085,safe
2026-01-03 10:55:20.996534,117.23,3.24,False,,
2026-01-03 11:05:20.996534,158.69,18.25,False,5.00348458523266,warning: acidic
2026-01-03 11:15:20.996534,97.99,24.24,False,,
2026-01-03 11:30:20.996534,269.55,4.33,False,7.966013456620512,safe
2026-01-03 11:39:20.996534,163.07,2.06,False,8.158750301534935,safe
2026-01-03 11:44:20.996534,431.94,5.93,False,6.853812431381257,safe
2026-01-03 11:58:20.996534,45.7,2.46,False,7.31322374488725,safe
2026-01-03 12:04:20.996534,512.29,170.02,False,8.047778371011681,safe
2026-01-03 12:16:20.996534,96.42,1.36,False,6.981359839067444,safe
2026-01-03 12:29:20.996534,541.12,8.76,False,4.879417834997212,warning: acidic
2026-01-03 12:35:20.996534,144.84,5.68,False,5.806686125064349,warning: acidic
2026-01-03 12:43:20.996534,127.54,3.85,False,,
2026-01-03 12:59:20.996534,163.63,,False,6.618457047779405,safe
2026-01-03 13:10:20.996534,53.23,135.47,False,7.2716225897311615,safe
2026-01-03 13:13:20.996534,1311.63,22.51,False,7.151819423715033,safe
2026-01-03 13:22:20.996534,152.39,0.58,False,6.65596415555748,safe
2026-01-03 13:42:20.996534,262.98,3.04,False,7.922517322343647,safe
2026-01-03 13:50:20.996534,151.78,2.72,False,7.7014608200664325,safe
2026-01-03 13:52:20.996534,135.04,11.41,False,7.984097954047705,safe
2026-01-03 14:03:20.996534,556.27,14.09,False,7.149619226912355,safe
2026-01-03 14:15:20.996534,49.26,169.38,False,,
2026-01-03 14:24:20.996534,101.59,0.92,False,6.484414707446989,safe
2026-01-03 14:38:20.996534,423.97,188.93,False,8.224199429229595,safe
2026-01-03 14:49:20.996534,144.27,0.37,False,7.7016085500979985,safe
2026-01-03 14:59:20.996534,122.29,4.84,False,7.409566979067991,safe
2026-01-03 15:05:20.996534,96.48,19.89,False,7.842787175073728,safe
2026-01-03 15:18:20.996534,80.08,0.0,False,7.376378261947752,safe
2026-01-03 15:22:20.996534,862.72,0.0,False,7.511921257546773,safe
2026-01-03 15:34:20.996534,72.87,2.82,False,8.141445636551298,safe
2026-01-03 15:48:20.996534,168.93,6.85,False,7.657084046661311,safe
2026-01-03 15:52:20.996534,1421.21,18.38,False,6.704191899731668,safe
2026-01-03 16:08:20.996534,44.92,15.67,False,7.6698082433288075,safe
2026-01-03 16:16:20.996534,118.59,3.09,False,6.707489041918961,safe
2026-01-03 16:29:20.996534,99.2,483.04,False,7.6436900273535535,safe
2026-01-03 16:36:20.996534,86.73,5.78,False,8.163800674281763,safe
2026-01-03 16:48:20.996534,425.75,205.41,False,10.452021139036296,warning: basic
2026-01-03 17:00:20.996534,239.97,,False,,
2026-01-03 17:12:20.996534,29.87,3.17,True,7.072152685034511,safe
2026-01-03 17:19:20.996534,1301.86,13.8,False,5.323479168944457,warning: acidic
2026-01-03 17:24:20.996534,156.88,0.0,False,7.855769628828176,safe
2026-01-03 17:35:20.996534,130.42,17.34,False,7.602746601444647,safe
2026-01-03 17:46:20.996534,153.34,188.9,False,4.491335373779487,warning: acidic
2026-01-03 17:55:20.996534,129.48,,True,7.004366153239675,safe
2026-01-03 18:02:20.996534,931.87,25.54,False,6.664796138471857,safe
2026-01-03 18:21:20.996534,113.95,1.78,False,7.458032185146422,safe
2026-01-03 18:30:20.996534,487.34,5.27,False,8.220167643459114,safe
2026-01-03 18:32:20.996534,151.81,,False,7.525924764578051,safe
2026-01-03 18:47:20.996534,167.1,236.57,False,7.157849148720164,safe
2026-01-03 18:52:20.996534,66.11,3.41,False,7.920582479785341,safe
2026-01-03 19:02:20.996534,152.17,175.69,False,7.9726284908600515,safe
2026-01-03 19:21:20.996534,162.44,12.74,False,6.815377857219176,safe
2026-01-03 19:29:20.996534,98.01,0.94,False,6.951605155479626,safe
2026-01-03 19:40:20.996534,161.53,19.99,False,7.019308127084046,safe
2026-01-03 19:50:20.996534,101.18,17.7,False,5.060922162910983,warning: acidic
2026-01-03 19:54:20.996534,560.02,2.31,False,8.227496745131704,safe
2026-01-03 20:02:20.996534,225.78,3.43,False,7.574312259776289,safe
2026-01-03 20:20:20.996534,1436.94,2.88,False,5.32344662695432,warning: acidic
2026-01-03 20:23:20.996534,91.78,0.98,False,8.116250080798238,safe
2026-01-03 20:34:20.996534,167.91,14.57,False,7.966358718242674,safe
2026-01-03 20:43:20.996534,193.41,4.28,False,6.478810693524491,safe
2026-01-03 21:01:20.996534,121.8,2.99,False,7.609522992813561,safe
2026-01-03 21:03:20.996534,39.01,6.64,False,6.715371132556606,safe
2026-01-03 21:22:20.996534,130.49,273.0,False,7.551784897360879,safe
2026-01-03 21:25:20.996534,134.55,2.06,False,8.191212260760075,safe
2026-01-03 21:38:20.996534,554.02,3.57,False,10.622111304993057,warning: basic
2026-01-03 21:43:20.996534,59.11,3.11,False,7.645331975878861,safe
2026-01-03 22:01:20.996534,218.48,20.16,False,6.794980559334808,safe
2026-01-03 22:05:20.996534,1194.44,0.0,False,6.950708825774208,safe
2026-01-03 22:21:20.996534,169.11,,False,7.494440558827838,safe
2026-01-03 22:31:20.996534,71.03,,False,7.949343685882157,safe
2026-01-03 22:32:20.996534,184.78,109.1,False,8.284271497724585,safe
2026-01-03 22:51:20.996534,127.21,,False,8.487218397844424,safe
2026-01-03 22:53:20.996534,223.05,3.95,False,7.9303441184524015,safe
2026-01-03 23:08:20.996534,132.89,20.53,False,8.422784724809281,safe
2026-01-03 23:22:20.996534,429.89,106.95,False,7.799335253058956,safe
2026-01-03 23:31:20.996534,39.51,10.01,False,7.7602067593598845,safe
2026-01-03 23:41:20.996534,96.5,259.35,False,6.352568839342905,safe
2026-01-03 23:50:20.996534,176.12,2.29,False,7.321585474883976,safe
2026-01-03 23:57:20.996534,171.2,0.1,False,7.5238055239338255,safe
2026-01-04 00:06:20.996534,359.09,11.94,False,7.355208486854846,safe
2026-01-04 00:15:20.996534,29.47,2.61,False,4.51712018875065,warning: acidic
2026-01-04 00:32:20.996534,149.84,212.3,False,8.419373104280389,safe
2026-01-04 00:37:20.996534,267.86,6.01,False,7.7282238699717,safe
2026-01-04 00:45:20.996534,27.2,190.08,False,10.652455442498852,warning: basic
2026-01-04 00:56:20.996534,143.28,0.0,False,8.144120724111025,safe
2026-01-04 01:08:20.996534,80.15,2.23,False,7.3913283091135416,safe
2026-01-04 01:14:20.996534,40.77,22.12,False,7.036910533934255,safe
2026-01-04 01:32:20.996534,118.56,0.24,False,7.654126315687204,safe
2026-01-04 01:42:20.996534,248.41,1.87,False,7.204385272950391,safe
2026-01-04 01:46:20.996534,149.53,157.11,False,7.942090103988041,safe
2026-01-04 01:59:20.996534,54.29,2.77,False,7.526867563833664,safe
2026-01-04 02:07:20.996534,133.58,19.95,False,7.137778575368167,safe
2026-01-04 02:13:20.996534,513.67,231.41,False,8.406776598331499,safe
2026-01-04 02:22:20.996534,1427.61,,False,7.87749279786593,safe
2026-01-04 02:39:20.996534,38.46,2.22,False,3.958059958454985,warning: acidic
2026-01-04 02:51:20.996534,154.28,85.17,False,8.434571113879134,safe
2026-01-04 03:01:20.996534,120.48,5.7,False,9.872781831926705,warning: basic
2026-01-04 03:03:20.996534,94.88,70.12,False,7.5479131764949745,safe
2026-01-04 03:13:20.996534,129.44,19.0,False,6.493987663428005,safe
2026-01-04 03:30:20.996534,68.44,124.43,False,7.09846630548486,safe
2026-01-04 03:35:20.996534,94.81,4.05,False,7.596725789283655,safe
2026-01-04 03:50:20.996534,482.54,16.88,False,7.274632025731635,safe
2026-01-04 03:56:20.996534,1249.05,19.59,False,7.860614608792719,safe
2026-01-04 04:04:20.996534,87.21,4.17,False,7.1377160641273045,safe
2026-01-04 04:17:20.996534,108.61,3.4,False,8.2547699065089,safe
2026-01-04 04:23:20.996534,107.26,3.62,False,7.646535540290029,safe
2026-01-04 04:35:20.996534,1.91,2.8,False,6.639721859265609,safe
2026-01-04 04:47:20.996534,111.08,0.0,False,7.977731715980447,safe
2026-01-04 04:56:20.996534,47.88,8.5,False,7.8946411769389195,safe
2026-01-04 05:04:20.996534,45.1,,False,,
2026-01-04 05:19:20.996534,75.39,0.58,False,6.777351745166234,safe
2026-01-04 05:30:20.996534,115.06,0.0,False,8.077805681334658,safe
